-0.0316314	-0.00162427	-0.0410049	0.0253034	0.0473009	-0.029733	-0.0391311	0.0747286	-0.00141175	-0.0212592	-0.0223122	0.0779314	0.00352598	0.0152857	0.013838	-0.0288115	-0.0274283	0.0216266	0.0210641	-0.0522787	-0.0433793	0.0134198	-0.00966712	0.0138927	0.0381914	0.0506548	0.0194278	0.0343194	-0.0492635	
-0.0316313	0.0311629	-0.0275616	0.0497832	-0.0182909	0.0461872	-0.0308788	0.0200135	0.0628409	0.0148356	0.0255047	-0.0456177	-0.0509689	-0.0449287	0.0290927	-0.0271359	-0.044636	-0.00704848	-0.0457451	-0.0193549	0.0364468	-0.0202244	0.0161423	0.00690743	0.00921248	-0.0663627	-0.011999	-0.033059	0.0376541	
-0.0316311	0.0423384	0.00507432	-0.0093502	-0.0520496	0.0233642	0.0508651	-0.0538504	0.0456226	-0.00562159	-0.0283625	0.0157726	0.00664747	0.0691273	0.0508867	0.00221345	0.0163523	-0.00824489	0.0338439	0.0140824	0.0569713	0.0323229	0.00372563	-0.0149864	-0.0551165	0.0431712	0.012424	0.033065	0.00278849	
-0.0316312	0.0235033	0.0359892	-0.0501317	0.000240516	-0.0569517	0.0213586	-0.0584796	-0.0387891	-0.00646034	0.0245132	-0.0236423	0.0290349	-0.0596972	0.0368266	0.0172335	0.0287832	0.013948	0.0250887	-0.063149	-0.0307746	0.0111694	-0.0154189	-0.00269436	0.0697566	0.00619411	-0.0173994	-0.0345335	-0.0402614	
-0.0316313	-0.0139169	0.0413333	-0.00981775	0.0512707	-0.0155244	-0.0568619	0.0212958	-0.0684723	0.0154092	-0.0268509	0.0523043	-0.0186699	0.0229435	0.012063	0.0479773	-0.0106239	-0.00485765	-0.0762594	-0.023442	0.0154001	-0.0110148	-0.00112975	0.0153217	-0.0427013	-0.0548245	0.0249676	0.0382449	0.0446591	
-0.031631	-0.0405441	0.0166851	0.0482985	0.0168508	0.0618973	-0.0132773	0.0664322	-0.00475225	-0.0243891	0.0185079	-0.0582176	-0.0183979	-0.0283464	-0.0096588	0.0376815	0.0462033	0.00521518	0.0129683	0.0371704	0.0610867	0.0118883	0.0129887	0.00298576	-0.0149501	0.0643669	-0.0219714	-0.0389817	-0.0310655	
-0.0316311	-0.038363	-0.0210072	0.0238605	-0.0451121	0.0102271	0.0600268	0.0282112	0.06796	0.0269771	0.00180841	0.02866	0.0219277	0.051477	-0.0236625	0.0350596	0.0557622	-0.00663954	0.0285351	-0.0320084	-0.0513915	0.00157291	0.00269219	-0.0141059	0.057325	-0.0319908	0.0121036	0.0426078	-0.0161917	
-0.0316307	-0.00714388	-0.0422376	-0.0370154	-0.0326413	-0.0630804	0.00396975	-0.0558583	0.0454704	-0.0237279	-0.0111806	-0.0234867	0.0081542	-0.0546937	-0.0478524	0.00275839	-0.00445815	0.00939284	-0.0784512	0.00207763	-0.028048	-0.00678677	-0.0111023	-0.00352502	-0.0566523	-0.0212995	0.00307375	-0.0478523	0.0606064	
-0.0316312	0.0265222	-0.0340939	-0.0401483	0.0346385	-0.00366302	-0.0579103	-0.0618426	-0.0372423	0.0118302	0.0193523	0.0396224	-0.0237811	0.0430332	-0.0404635	-0.017473	0.0199331	0.00955639	0.00242095	0.0641289	0.0391544	-0.0263863	-0.00418711	0.012136	0.0205793	0.061179	-0.0179986	0.0447882	-0.0506874	
-0.0316312	0.042289	-0.00147102	0.0251307	0.0462491	0.0579387	0.0052834	0.0154218	-0.0700361	-0.000243374	-0.02186	-0.0549111	0.00974003	-0.0130148	-0.0193308	-0.0442958	0.0301938	-0.02713	0.0499556	0.0114013	-0.0533466	0.00586911	0.0134226	0.00227461	0.0312982	-0.0588429	0.0203326	-0.0391539	-0.00129945	
-0.0316311	0.0294872	0.0309132	0.0508883	-0.0187683	-0.00706305	0.0533934	0.0723641	-0.00540732	-0.00800287	0.0223434	0.041113	0.0360334	0.0292054	0.00748631	-0.0325025	-0.047414	0.0223805	-0.0446551	0.00658287	-0.0541717	-0.00706789	0.00243746	-0.0139884	-0.0659032	0.0206792	-0.0164235	0.035002	0.055925	
-0.0316309	-0.00417373	0.0430997	-0.00846482	-0.0555071	-0.0491953	-0.0164714	0.0281133	0.063784	0.0228998	-0.017097	-0.0104538	-0.018401	-0.0578796	0.0153045	-0.0333602	-0.0356049	0.000783543	0.0100754	0.0495591	0.0438531	-0.0421205	-0.0154062	-0.00174695	0.0622213	0.0348386	0.00705747	-0.0341328	-0.0621815	
-0.031631	-0.0361752	0.0244578	-0.0567558	0.000619072	0.0177527	-0.0440527	-0.0536107	0.047632	-0.0248738	0.00156126	0.0261804	-0.0352708	0.0423169	0.0439053	-0.0129325	-0.00993461	-0.0371868	0.0648606	0.00977513	-0.0253093	0.0291905	-9.83564e-05	0.0144896	-0.0214164	-0.0677273	-0.00467213	0.0371069	0.0207647	
-0.0316312	-0.0421101	-0.0116288	-0.0062573	0.0557444	0.0370858	0.0246002	-0.0679407	-0.0391864	0.0164174	0.00728272	-0.0555902	0.0218453	-0.0117325	0.0404879	0.0118701	-0.0553931	0.0393238	-0.00756359	-0.0365924	-0.0313797	0.00509368	0.0143389	-0.000606714	-0.0278402	0.0609219	0.011441	-0.0418886	0.040218	
-0.0316312	-0.018417	-0.0408111	0.0526729	0.015808	-0.0277149	0.0373809	0.0222609	-0.0698882	-0.0109832	-0.015828	0.0503601	0.0297304	0.00343333	0.021512	0.0375689	-0.0403861	-0.0225453	-0.00504835	-0.00437151	0.0693581	-0.0263407	-0.00244021	-0.0137554	0.0568714	-0.0224205	-0.0222852	0.0453985	-0.0673209	
-0.031631	0.0200775	-0.0405641	0.0220287	-0.0492739	-0.0291128	-0.0346137	0.0750583	-0.00362638	0.0107381	0.0155748	-0.0129106	-0.0434844	-0.0499181	-0.000261551	0.0341897	0.0147286	-0.0151575	0.0478937	-0.014587	0.0181402	0.0641675	-0.013835	0.00412223	-0.0519101	-0.0277547	0.0361374	-0.0421283	0.0345797	
-0.0316314	0.0423688	-0.0109738	-0.048503	-0.0270892	0.038178	-0.0278799	0.0243022	0.0737907	-0.0113426	-0.0118852	-0.00927157	-0.0168518	0.0615378	-0.0146374	0.0371655	-0.0036115	0.036948	-0.0145436	-0.0723703	-0.0181898	-0.00445479	0.00488119	0.0137142	0.0123931	0.0579093	-0.0444389	0.0348262	0.0293597	
-0.031631	0.0363127	0.0270127	-0.0312418	0.0421742	0.0204221	0.042035	-0.0660804	0.047812	0.00255501	0.0223914	-0.0303962	0.0418947	-0.0252144	-0.0302542	0.0103786	0.0118771	-0.0283931	-0.047286	-0.0096696	0.0630299	-0.00744848	0.0149282	-0.00698548	0.0389698	-0.0498097	0.0452936	-0.0283178	-0.0618752	
-0.0316309	0.00224933	0.046146	0.0385536	0.0352483	-0.0439387	0.0178941	-0.0547411	-0.0502862	0.00916076	-0.0230686	0.0623432	-0.00314782	0.0103738	-0.035855	-0.00420124	0.065128	0.0145754	0.0254228	0.00414922	0.0213573	0.0460287	-0.0100058	-0.0116501	-0.0678282	0.00187169	-0.035069	0.0237498	0.0425376	
-0.0316312	-0.0347898	0.0299311	0.0383697	-0.0317194	-0.0114051	-0.0461568	0.0324291	-0.0735143	-0.0192588	0.0133339	-0.0414175	-0.0326615	-0.0168926	-0.0290506	-0.0297336	0.0414258	0.0128892	-0.0247504	-0.047939	-0.0468497	-0.0257563	-0.0103558	0.010374	0.053769	0.0491522	0.0266584	-0.0233093	0.00509351	
-0.0316314	-0.0455618	-0.00908108	-0.0292149	-0.0395301	0.0478476	-0.00569687	0.0744597	0.0162552	0.0230565	0.00195472	0.00220453	0.0271465	0.0510211	0.000993181	-0.0302269	0.0117288	-0.0158454	-0.0757783	0.0417443	0.0137206	-0.0120419	0.0125596	0.00776702	-0.00721938	-0.0700874	-0.0280938	0.0229525	-0.0409209	
-0.0316313	-0.0216354	-0.0396834	-0.0411475	0.021791	0.00097299	0.0465186	0.00724112	0.0777412	-0.0148734	-0.00904421	0.00248119	0.0206788	-0.053443	0.012391	-0.0371501	0.0498373	0.0232042	0.0388085	0.058229	-0.00237152	-0.00453205	0.00611515	-0.0126136	-0.037615	0.0549796	0.0337956	-0.0261183	0.0535982	
-0.0316309	0.0179139	-0.0407035	0.0186699	0.0417547	-0.0464837	-0.00519192	-0.0672681	0.0233188	0.0114337	0.00497984	0.0444691	-0.0410319	0.0206606	0.0280358	-0.0160409	0.00344201	-0.0192975	0.00283528	-0.00454479	-0.082252	-0.0345824	-0.012547	-0.00634323	0.0611735	-0.0109345	-0.0446514	0.0233619	-0.0219789	
-0.0316306	0.0441507	-0.0136734	0.0438785	-0.0116186	0.00738034	-0.0432283	-0.0483904	-0.0609563	-0.0101791	-0.0183237	-0.0593285	-0.00334732	-0.0055208	0.0348092	-0.00192871	-0.0460415	0.0048512	-0.0427631	0.0592388	-0.00527606	-0.00137476	-0.00191908	0.01146	-0.0406216	-0.0374461	0.0566795	-0.0200668	-0.0200153	
-0.0316307	0.038484	0.0239691	-0.00794781	-0.0429054	0.0427833	0.0132314	0.0414549	-0.0610981	0.000935509	0.020033	0.0322348	0.0426038	0.020775	0.0316183	0.026757	-0.0130765	0.00609986	0.0723341	0.04109	0.018244	-0.0252825	0.009273	0.00345308	-0.00807822	0.0518443	-0.0584729	0.0157958	0.0494145	
-0.0316299	0.00882995	0.0463968	-0.0395078	-0.00112194	-0.0161507	0.040103	0.0665216	0.0214511	0.0166246	-0.0201064	-0.00801789	-0.0116235	-0.0612695	0.0053698	0.0357193	-0.0427746	-0.0380556	0.0253411	-0.025386	-0.060543	0.0164613	0.00338191	-0.0108391	0.0446888	-0.0255014	0.0503829	-0.00508422	-0.0547776	
-0.0316301	-0.0304694	0.0365638	-0.00548728	0.0382575	-0.0389292	-0.0219665	-9.4696e-05	0.072313	-0.0286457	0.0145936	0.0150099	-0.0374387	0.0391788	-0.0116785	0.0407688	-0.0755353	0.0378187	-0.0274176	0.00413182	0.0214516	0.00689971	-0.0101319	-0.00326575	-0.053388	-0.0152107	-0.0427577	-0.000967823	0.0150593	
-0.0316301	-0.0476496	-0.000855052	0.0363494	0.0117066	0.022588	-0.0338806	-0.0725892	0.023861	0.0277768	0.00352247	-0.0500361	0.0131194	-0.00703008	-0.0267121	0.0141102	-0.00688223	-0.0242997	0.0642407	-0.0114894	0.0654423	-0.0114279	-0.00260572	0.0109745	0.0323368	0.0483178	0.0393196	0.00383939	0.0470819	
-0.0316305	-0.0309199	-0.0389532	0.0147642	-0.0323069	0.0282861	0.0305746	-0.0415932	-0.0561476	-0.0254137	-0.0115655	0.0405036	0.0289791	0.0191589	-0.0304192	0.00268733	-0.00516734	-0.0173278	0.0123788	-0.0602658	-0.02746	0.0685442	0.0106829	0.00181758	0.005531	-0.0551653	-0.0426724	-0.00630085	-0.0766754	
-0.0316307	0.00824913	-0.0478513	-0.0312014	-0.0189994	-0.0308931	0.0237128	0.0460482	-0.0600037	0.0165394	0.0235736	-0.0153061	-0.0188326	-0.0333569	-0.0362376	-0.0192234	-0.019427	0.056527	-0.0495035	-0.0471214	0.0385185	-0.0144855	0.000736821	-0.0104012	-0.0358733	0.0347753	0.0488444	0.00730639	0.0458704	
-0.0316308	0.0403717	-0.0230631	-0.0261763	0.029	-0.0163941	-0.0357394	0.0757144	0.0279165	-0.00459485	-0.0238108	0.0100928	-0.00938399	0.0442362	-0.0126785	-0.0320478	0.0431975	-0.0500906	0.0048907	-0.0053885	0.0728754	-0.00459761	-0.0131557	0.00187283	0.0413339	-0.00175844	-0.0541332	-0.00977664	0.0190475	
-0.0316306	0.0439841	0.0167607	0.025078	0.0294456	0.0388538	-0.015976	-0.006367	0.0779455	-0.00222362	0.0270311	-0.0219289	0.0151057	-0.0236163	0.0144214	-0.0421055	0.060645	0.0207285	0.00156063	-0.0249642	-0.0394749	0.0636645	0.00412142	0.0115522	-0.0226664	-0.0228596	0.0545801	0.0129606	-0.0681947	
-0.0316306	0.0159663	0.0448782	0.0349229	-0.0222754	0.0129174	0.0378103	-0.0705947	0.0120449	0.010214	-0.0289326	0.0417737	0.00142998	0.020403	0.0226537	-0.0205824	0.0199483	0.0378683	-0.0619237	-0.0272985	-0.00507055	-0.0648956	0.0106495	-0.0041483	-0.00312159	0.0262314	-0.0495047	-0.0208895	0.0747231	
-0.0316306	-0.0241667	0.0403369	-0.0163487	-0.0379792	-0.0411992	0.0135061	-0.0303324	-0.0634083	-0.0159429	0.0140002	-0.0218022	-0.0217422	-0.0369873	0.0357406	-0.0154373	0.0466712	-0.0544031	-0.0244232	0.060697	0.0313184	-0.00189662	-0.00399704	-0.0119874	0.0277911	-0.01126	0.0435985	0.0241983	-0.0105255	
-0.0316306	-0.0476483	0.00768515	-0.042002	0.0117139	-0.00966435	-0.0400585	0.0496722	-0.0464776	0.0199816	-0.00728533	0.00950626	0.00354406	0.0450609	0.0427415	0.022691	0.0440008	0.0434011	0.0320007	0.0304525	-0.0596214	0.0149213	-0.0138217	0.00551464	-0.0354418	-0.012658	-0.03909	-0.0261652	-0.0555039	
-0.0316305	-0.0361639	-0.0310783	0.00497066	0.0435566	0.0420452	-0.00759906	0.0518139	0.0326031	-0.0203694	-0.00227305	-0.0280829	0.0281404	-0.044267	0.01577	0.0371409	-0.0194367	-0.013838	-0.0324156	0.00398445	-0.048458	-0.0723385	0.00826168	0.0121958	0.0213489	0.0338187	0.0371935	0.0299402	0.0794809	
-0.0316302	0.00264167	-0.0477345	0.0461677	0.000524075	0.00463382	0.0399346	-0.0152265	0.0602601	0.0193608	0.00978289	0.0484073	-0.0183631	0.0092077	-0.007055	0.04619	-0.0282052	-0.0225517	-0.00824145	0.0862453	0.0138655	0.018738	0.0120989	-0.00968392	0.00628838	-0.0397067	-0.0361054	-0.0336137	-0.0417842	
-0.0316304	0.0383446	-0.0301275	0.00842169	-0.0456717	-0.0426028	0.00140223	-0.0600444	0.00394067	-0.0192604	-0.016665	-0.0449986	-0.0289441	-0.0133885	-0.0329755	0.0231821	-0.00752967	0.0321861	0.0841848	0.0117524	-0.0335668	-0.00795272	-0.00937095	-0.011946	-0.0254619	0.0261386	0.0366498	0.0326483	-0.0220987	
-0.0316301	0.0479433	0.0106603	-0.0438832	-0.0151524	0.000107796	-0.0404712	-0.0259327	-0.0590303	0.00379818	0.0252477	0.00604601	0.0384383	0.0561631	-0.0361981	0.0156234	-0.0645491	-0.0432094	-0.0119085	-0.031012	-0.0292291	-0.0158574	-0.0110857	0.0116977	0.0306522	-0.00956037	-0.0320364	-0.0300931	0.0606937	
-0.03163	0.0224743	0.0437572	-0.0228098	0.0423333	0.0392488	0.00656709	0.0437327	-0.0386932	0.0114182	-0.0206528	-0.00972342	0.0292286	-0.058222	-0.0465926	-0.0171137	-0.0528826	0.021564	-0.000865737	0.028026	0.0498036	0.0469018	0.0139664	0.0102689	-0.0254298	-0.0108609	0.0294943	0.0320243	-0.0705253	
-0.0316301	-0.0198584	0.0458892	0.0377072	0.0284007	-0.00505427	0.0349419	0.0595601	0.0306423	-0.0151448	0.0161245	0.0528681	-0.0446865	0.0254155	-0.0266527	-0.0356815	-0.00372347	0.00401016	0.0702784	-0.0470256	0.0186642	-0.0165859	0.00750032	-0.0134744	0.0044943	0.0238054	-0.0289703	-0.0334657	0.0237215	
-0.03163	-0.0474354	0.0146699	0.0366428	-0.0359367	-0.0327359	-0.0115189	-0.0119942	0.0630028	0.0207582	-0.00311694	-0.0685255	-0.0144913	0.00371641	0.00670868	-0.0493267	-0.0250378	-0.0336606	-0.0365992	-0.0553069	-0.0100994	0.0380407	-0.0132087	-0.00797813	0.017608	-0.016134	0.0241208	0.035911	0.0417095	
-0.0316305	-0.0433171	-0.0283452	-0.0314638	-0.0400831	0.0101485	-0.028677	-0.064124	0.0121324	-0.0260361	-0.00192372	0.0352468	0.0500989	0.0324243	0.0313209	-0.0320912	-0.00116943	0.0559362	-0.0217956	-0.00638551	0.0648837	0.010348	-0.0089133	0.0145876	-0.0270815	-0.000176653	-0.0217779	-0.0397612	-0.075023	
-0.0316302	-0.00549223	-0.0505085	-0.0451067	0.0259059	0.0253832	0.0173828	-0.0305822	-0.0602552	0.0320364	0.00231995	0.010658	-0.0161856	-0.0699602	0.0368265	-0.0223291	0.0536231	-0.0381286	0.0292048	-0.0375094	0.0217231	-0.0171158	0.0140568	0.00837055	0.0193852	0.0210318	0.0158322	0.0422357	0.0537903	
-0.0316298	0.0359115	-0.0357122	0.0188147	0.0483735	-0.0172172	0.0231947	0.0523288	-0.0479036	-0.0251896	-0.0237387	0.0136148	-0.0436063	0.0455606	0.0500916	0.0162647	0.0227959	0.00485762	-0.0533219	-0.0158489	-0.0315166	0.0484394	0.00718312	-0.0145846	-0.00152578	-0.0299566	-0.0122679	-0.0410896	0.00798881	
-0.0316298	0.0509288	0.00361584	0.0511982	-0.0113581	-0.0185767	-0.0248199	0.0551912	0.0344133	0.00624054	0.0352213	-0.0610435	0.0274115	-0.0158467	0.0336594	0.0344997	0.0307884	0.0458353	-0.0231876	0.0131284	0.0319748	-0.0521928	-0.0155904	-0.00626173	-0.0207486	0.0257762	0.00882065	0.0411666	-0.0625019	
-0.0316295	0.0305889	0.0420602	-0.0037972	-0.0532508	0.0291236	-0.0179589	-0.0140906	0.0623164	0.013849	-0.0352608	0.0613633	0.0276715	0.00683405	0.00593617	0.0529816	0.0522966	-0.0647242	0.0133056	0.0225664	-0.00552904	-0.00349547	-0.00590176	0.0171177	0.0331399	-0.0115116	-0.00242729	-0.0386281	0.0733814	
-0.0316289	-0.0108169	0.0522212	-0.0486512	-0.00731613	0.0118508	0.0315206	-0.0664343	-0.00166281	-0.0251387	0.0202494	-0.0200155	-0.0450204	-0.0491527	-0.0266982	0.0392371	0.0153349	0.0436322	-0.0185681	0.0189689	-0.062563	0.0336123	0.020083	0.00357671	-0.0296962	-0.0136077	0.0030368	0.0370568	-0.0257932	
-0.0316294	-0.0481858	0.0240312	-0.0142779	0.0480335	-0.0373008	0.0132757	-0.0185714	-0.0577649	0.0192234	-0.00322683	-0.00985343	-0.00325123	0.0758662	-0.0427498	0.0306449	-0.0108331	0.00637078	-0.0140041	0.0197635	0.00771612	-0.0844867	0.000923796	-0.0198788	0.00898854	0.029062	-0.00170607	-0.0352385	-0.0413802	
-0.0316296	-0.049934	-0.0223457	0.0438395	0.0221352	-0.00907396	-0.03725	0.0462287	-0.0323221	-0.0168571	0.00189929	-0.033425	0.0600537	-0.0362165	-0.0492949	-0.00756878	0.00388636	-0.058587	0.0237652	0.0556521	-0.0045567	0.0412618	-0.018839	0.000756901	0.016277	-0.0295335	0.00177055	0.0358298	0.0716431	
-0.0316297	-0.0149907	-0.0535784	0.026348	-0.0389922	0.0409378	-0.00759476	0.0449953	0.0343533	0.0201969	0.0101472	0.0674856	-0.00940439	0.00531439	-0.0442247	-0.0229465	-0.0284637	0.0660452	0.0240978	-0.00392051	-0.0600827	0.00266651	0.00198392	0.0180963	-0.0356206	0.013673	-0.00152427	-0.0356653	-0.0551381	
-0.0316292	0.0341571	-0.045427	-0.0302187	-0.0340338	0.00220633	0.0394634	-0.0233631	0.0501156	-0.0140275	-0.0193466	-0.0481031	-0.0417329	-0.0162621	-0.0255844	-0.0532693	-0.0573184	-0.0420841	-0.0194724	0.00019537	0.0142491	-0.0564812	0.0190815	-0.00356661	0.033437	0.0164854	-0.00650492	0.0367104	-0.0104081	
-0.0316291	0.056991	-0.00268689	-0.0369394	0.0246011	-0.0432301	0.00183134	-0.0528238	-0.00296183	0.00367244	0.0260699	0.0159899	0.0245723	0.0604979	0.0243656	-0.0498977	-0.0227819	-0.0082695	0.0372037	0.0408261	0.0293365	0.0666577	-0.00494367	-0.0184174	-0.00995061	-0.0374893	0.0132415	-0.0344609	0.0547218	
-0.0316289	0.0388338	0.0419413	0.0183314	0.0402669	0.00084688	-0.0398955	-0.0155848	-0.0530935	0.012687	-0.0306507	-0.0115732	0.0292188	-0.057585	0.0364699	-0.0374586	-0.0192803	0.0388194	0.0479192	-0.0618014	-0.0275042	-0.0168308	-0.0181921	0.00652631	-0.0244701	0.0371602	-0.0186558	0.0325365	-0.061387	
-0.0316287	-0.00743336	0.0574716	0.0415563	-0.0128028	0.0441825	0.00160549	0.0479207	-0.0371081	-0.0198208	0.0143779	0.0524994	-0.029278	0.0163098	0.0502256	0.00311247	-0.0510235	-0.0479718	-0.0552906	-0.0291212	0.0295903	-0.00584648	0.00621581	0.0183883	0.0423889	-0.0108834	0.0172143	-0.0254919	0.0138517	
-0.0316283	-0.0466102	0.0310584	-0.0036209	-0.0444328	-0.00463629	0.0426568	0.0454597	0.0372494	0.0288816	-0.00549398	-0.0588645	-0.0259948	-0.0247368	0.0496888	0.0215775	0.0132043	0.0314213	0.0280748	0.0196077	0.0622664	0.0507419	0.017687	-0.00695328	-0.0428601	-0.0217373	-0.0147174	0.0268373	0.0312061	
-0.0316281	-0.0540925	-0.0150614	-0.0434928	-0.00359833	-0.0435508	-0.00796854	-0.0191073	0.0604965	-0.0318736	-0.00434842	0.0296307	0.0239043	0.039692	0.0334356	0.0516003	0.0340108	-0.00532439	0.0346292	-0.0756558	-0.0202759	-0.0259149	-0.00970248	-0.0172039	0.0134554	0.0495535	0.00951495	-0.0254157	-0.0485162	
-0.0316276	-0.0218669	-0.0506184	-0.00923405	0.0422488	0.00809147	-0.0382961	-0.0694769	-0.00236643	0.0315743	0.0133965	-0.0194223	-0.00128416	-0.0599148	-0.00309953	0.0519957	-0.00128533	-0.0210232	-0.0846838	-0.01452	0.00574421	0.0308073	-0.0140236	0.00929216	0.0257322	-0.0464016	-0.00952777	0.0276724	0.0455239	
-0.0316278	0.0237184	-0.0503903	0.037137	0.0178736	0.0363012	0.0142368	-0.014879	-0.0631307	-0.0292986	-0.0267538	0.0301745	-0.0245441	0.0419574	-0.033083	0.0475072	0.0476148	0.049016	0.0118854	0.0300107	0.0561358	-0.00633792	0.00877692	0.0149023	-0.051925	0.0143712	0.0160297	-0.0265582	-0.0063523	
-0.0316278	0.0543509	-0.0151884	0.022916	-0.0337311	-0.0160131	0.0342114	0.0542868	-0.0318242	0.0144381	0.0427379	-0.0579382	0.00987457	-0.0158818	-0.0456581	0.0138643	0.0600786	-0.0500991	0.0209953	-0.0282414	-0.0428274	-0.0170558	0.013521	-0.0099063	0.0412543	0.0287382	-0.0263436	0.0269429	-0.0387318	
-0.0316275	0.0462872	0.0334625	-0.0302437	-0.0285903	-0.0281336	-0.0228879	0.0513461	0.0424572	0.00520622	-0.0372199	0.0404148	0.0367146	0.0386279	-0.0489129	-0.000583877	-0.00266668	0.0271213	-0.0736501	0.02369	-0.0325259	0.0300693	-0.0085642	-0.0135112	-0.00132094	-0.0540375	0.0364918	-0.0233884	0.0577096	
-0.0316273	0.00441141	0.0580643	-0.030408	0.0237537	0.0238313	-0.0272087	-0.0299285	0.0562866	-0.0182612	0.0333774	-0.0132412	-0.0166982	-0.0590776	-0.0462209	-0.0431392	0.0212282	0.0224797	0.0157328	0.0444168	0.027414	-0.0629728	-0.0136113	0.00993121	-0.0440655	0.0404718	-0.0370207	0.0189759	-0.0343416	
-0.031627	-0.0412818	0.04184	0.0204247	0.0319741	0.0242736	0.02738	-0.05808	-0.0146492	0.0305147	-0.0251424	0.0276307	-0.022288	0.0706284	-0.00817761	-0.047658	0.014369	-0.060005	0.0260791	0.0219016	-0.0480717	0.0154128	0.0102826	0.0134485	0.0653518	0.000534398	0.0330852	-0.015121	-0.0218821	
-0.0316272	-0.0585673	-0.0058503	0.035838	-0.0160251	-0.0309145	0.0230509	-0.00389313	-0.0603354	-0.038836	0.0099042	-0.0541561	0.0354087	-0.0325143	0.0192834	-0.0518921	-0.0371983	0.05827	-0.019274	0.0164984	-0.0435075	0.0089053	0.0153237	-0.0128545	-0.0450456	-0.0481974	-0.0245237	0.0103533	0.060378	
